CustomerID,Apr-11,Aug-11,Dec-10,Dec-11,Feb-11,Jan-11,Jul-11,Jun-11,Mar-11,May-11,Nov-11,Oct-11,Sep-11
14184,0,0,0,0,0,0,0,0,0,0,0,452.89,0
14185,0,0,0,0,0,197.65,0,0,0,0,0,0,0
14188,0,293.1,0,0,398,0,329.46,0,0,362.9,336.4,0,334.5
14189,318.78,429.43,311.24,301.56,214.71,639.54,321.46,0,314.1,357.7,617.1,467.5,360.96
14191,0,734.72,0,426.12,0,0,417.94,676.5,0,429.1,1403.38,329.97,267.03
14193,0,0,0,0,0,0,0,0,422.54,0,0,430.85,0
14194,0,1138.8,0,484.1,516.95,0,558.49,561.29,1062.47,1828.45,2145.46,1744,1309.51
14195,828.4,0,0,0,0,0,0,0,0,183.6,0,0,0
14196,0,335.52,0,0,0,0,0,0,0,0,0,0,0
14198,183.3,0,0,0,0,0,173.65,0,0,0,172.6,0,171.85
14199,0,0,0,0,0,0,0,0,0,185.4,0,0,0
14201,109.04,0,67.24,0,0,0,110.14,46.84,0,187.98,0,120.3,105.9
14204,0,0,0,150.61,0,0,0,0,0,0,0,0,0
14205,0,0,0,0,0,0,0,0,222.9,0,243.8,0,0
14206,328.16,0,0,0,0,0,0,0,0,0,0,0,0
14208,0,0,0,0,0,0,0,0,0,0,0,0,151.74
14209,0,354.68,0,0,0,347.95,438.5,0,420.6,314.6,197.1,0,0
14210,305.46,306.19,304.95,0,308.78,363.66,0,0,0,316.8,0,0,0
14211,294.39,0,0,0,465.1,0,0,0,0,150.4,0,902.01,429.2
14212,0,0,0,0,0,0,0,0,0,0,0,0,1070.48
14214,0,0,0,0,0,0,76.95,183.56,638.65,0,49.8,55.42,0
14215,0,0,166,0,0,756.11,0,176.16,0,0,445.81,0,245.64
14216,0,0,0,586.56,0,0,0,0,0,0,1252.74,0,0
14217,112.8,0,118.3,94.48,88.3,172.2,95.75,165.36,130.05,202.24,245.36,195.47,384.67
14218,0,0,0,0,0,0,0,0,0,0,0,169.48,0
14219,0,0,0,89.94,0,0,0,0,0,0,0,0,0
14220,319.42,0,312.98,0,0,0,0,0,0,0,0,0,0
14221,0,588,0,0,0,312.95,375.18,789.85,0,551.03,0,343.91,471.88
14222,0,0,0,0,0,0,0,683.17,0,0,0,0,0
14223,0,0,0,0,0,0,351.69,0,304.9,0,0,0,334.54
14224,0,149.48,0,0,0,244.3,368.18,0,0,247.77,0,0,0
14226,0,0,0,0,0,0,0,0,965.9,726.1,337.02,0,185.77
14227,587.27,0,0,0,736.7,0,0,0,0,1075.55,319.06,0,632.38
14229,0,0,0,0,305.16,456.97,0,0,0,0,0,785.07,0
14231,309,0,0,0,308.95,0,0,307.76,0,0,0,0,0
14232,0,257.6,0,0,0,0,311.76,310.79,693.18,0,0,474.74,0
14233,0,0,0,0,530.1,100.85,0,0,0,328.15,0,503.62,0
14234,0,0,0,0,0,0,0,0,0,0,323.12,431,0
14235,414.24,0,0,0,0,0,1538.31,0,850.31,0,0,0,342
14236,0,0,189.3,0,0,0,0,0,0,0,0,0,301.56
14237,0,0,161,0,0,0,0,0,0,0,0,0,0
14238,0,0,0,0,0,146.85,0,0,0,0,0,0,0
14239,144.95,120.5,0,0,205.38,159.6,0,0,430.5,354.61,0,161.46,803.85
14240,226.85,0,0,0,0,0,0,0,0,0,663.49,0,0
14241,0,0,0,0,0,0,0,213.7,0,0,0,0,0
14242,142.2,0,0,0,0,138.35,0,0,0,0,0,0,0
14243,373.27,0,472,107.42,339.4,328.4,214.62,263.09,0,0,175.4,0,315.17
14245,0,0,0,0,0,0,0,0,1005.1,688.35,0,0,0
14246,449.64,504.19,0,0,0,0,520.23,0,0,0,0,0,0
14247,0,0,0,0,0,0,0,0,136.77,0,0,0,0
14248,0,0,0,0,0,302.58,0,0,0,0,0,0,0
14250,0,0,0,675.22,0,0,0,0,0,0,0,0,1228.83
14251,0,0,0,482.28,0,0,0,0,0,0,1137.96,1259.46,0
14256,0,0,523.86,0,0,0,0,0,445.2,0,0,0,0
14257,0,1388.92,0,0,0,620.14,306.33,410.45,0,0,0,373.88,0
14258,798.4,0,0,0,1165.96,3120.22,1778.5,0,982.08,1541.16,1371.6,0,1912.06
14259,0,0,0,0,0,0,120,0,0,0,0,0,0
14261,0,0,0,0,0,0,0,0,0,0,0,219.7,943.75
14262,240,309.5,0,304.7,0,0,305.5,0,0,0,719.78,214.45,524.3
14264,115.7,0,0,0,0,0,218.27,0,0,0,0,0,0
14267,0,0,0,0,0,0,0,679.88,836.36,0,0,0,0
14270,0,0,0,0,0,492.65,0,0,0,0,0,0,0
14271,112.32,0,0,0,0,0,0,0,0,0,0,0,0
14272,0,0,0,0,0,0,0,0,132.09,0,0,0,305.87
14273,112.8,0,0,0,0,0,231.35,0,0,105.9,0,109.92,0
14276,0,0,0,0,341.2,0,0,379.2,0,0,0,0,399.34
14280,0,0,0,0,0,0,0,0,0,134.04,0,0,0
14282,107.28,243.96,571,357.7,0,0,0,442.3,323.3,779.7,574.9,0,301.3
14284,0,0,0,0,0,0,0,0,0,0,343.15,0,252.1
14285,0,0,0,0,0,0,0,5.9,0,0,656.58,0,1247.53
14286,2050.08,0,0,0,0,0,0,0,0,0,1935.9,642.77,0
14287,0,0,0,93.35,0,0,0,0,0,83.28,0,0,0
14288,0,0,0,0,0,0,0,0,0,426.6,0,0,0
14289,147.3,0,0,78.48,322.24,0,109.26,129.3,0,124.68,0,0,0
14290,0,0,777.56,0,0,0,0,0,0,0,264.53,979.02,293.54
14291,0,325.32,0,557.69,0,0,0,416.76,984.88,628.58,0,970.02,0
14292,0,0,0,413.32,0,0,1465,0,463,662.21,0,1314.66,553.74
14293,0,0,364.92,307.15,143.1,0,231.39,0,0,0,0,0,0
14295,0,0,0,0,0,0,0,0,0,0,0,166.2,0
14297,0,0,0,0,0,0,0,0,232.6,0,580.38,492.35,0
14298,9656.85,598.88,4689.46,637.6,3981.34,3153.1,3832.29,4352.04,2522.6,2805.28,1296.56,5355.68,8645.62
14299,0,871.2,429.24,289.52,0,1136.7,0,0,0,0,525.55,307.06,406.35
14300,0,0,0,0,0,0,0,0,0,0,43.2,0,0
14301,0,640.14,0,0,0,0,0,0,0,0,0,0,0
14304,0,0,0,0,0,0,0,0,0,383.45,0,0,0
14305,0,4.25,0,0,0,0,1044.2,0,0,0,0,0,810.51
14306,0,0,0,0,0,0,0,0,0,0,0,390.38,1702.94
14307,0,0,783.11,0,0,487.45,612.91,0,0,424.42,0,0,687.83
14309,347.49,0,147.75,389.87,440.64,0,0,374.14,0,0,328.96,0,323.68
14311,310.26,0,0,0,0,0,0,0,0,0,0,0,0
14312,0,0,0,0,126.82,309.55,0,260.57,157.65,0,0,564.4,192.6
14314,0,120,0,0,0,0,0,0,0,0,0,0,0
14315,0,20.8,0,0,0,0,673.15,325.8,530.4,0,0,930.98,0
14317,0,0,0,0,0,0,0,0,0,0,0,508.58,0
14320,0,0,0,0,0,352.51,0,0,0,125.28,0,0,0
14321,0,273.72,0,0,0,326.82,0,300.11,0,0,300.16,0,329.94
14323,299.82,305.24,0,0,0,0,0,0,0,0,0,0,0
14326,183.85,0,0,0,0,0,0,0,0,0,0,0,0
14327,0,0,0,0,0,0,0,311.65,0,0,0,0,0
14329,0,399.35,0,0,0,1547.58,0,960.08,578.02,0,368.45,1121.76,0
14331,0,79,0,0,0,0,383.66,0,0,0,0,0,0
14332,0,0,0,0,0,0,119.04,0,0,0,280.97,440.2,0
14333,0,0,0,0,0,0,0,0,0,0,0,415.2,0
14334,268.68,335.28,320.15,0,0,352.42,0,0,366.53,370.45,223.5,0,315.2
14336,0,0,0,0,0,0,0,0,534.42,579.97,500.52,0,0
14338,0,0,0,0,0,0,8.25,0,0,579.97,0,0,0
14339,309.52,0,0,0,0,0,0,0,0,0,0,0,0
14340,0,0,0,0,0,0,0,0,0,134.7,0,0,0
14341,0,321.29,0,0,0,335.63,115.08,0,0,367.52,0,1027.46,0
14342,0,0,0,0,0,0,110.14,0,0,309.6,248.82,0,0
14344,0,117.3,355.65,0,0,0,126.75,0,228.73,61.5,0,0,0
14345,0,0,0,0,0,0,0,0,0,0,108.98,0,0
14346,0,759.14,0,0,262.44,0,0,0,0,0,0,0,0
14348,0,0,0,0,0,0,0,0,409.57,0,0,0,0
14349,0,0,0,0,0,0,0,0,0,0,133.5,0,0
14350,0,0,0,0,0,0,0,0,282.93,0,0,0,0
14351,0,0,0,0,0,0,0,51,0,0,0,0,0
14352,614.02,0,0,0,0,0,233.64,0,231.3,0,0,0,0
14353,0,0,0,0,0,0,0,0,0,90.6,0,0,0
14354,0,0,0,75.84,0,0,0,0,0,0,87.78,0,0
14355,0,0,174.4,0,0,0,0,0,0,0,0,0,0
14356,0,0,0,0,0,0,0,0,0,0,0,0,701.23
14357,0,0,0,0,0,0,0,0,0,0,0,225.12,0
14359,0,0,0,0,0,0,0,0,0,0,126.7,302.09,483.39
14360,0,0,0,0,0,0,0,0,0,0,210.95,782.59,1124.49
14362,0,0,0,0,0,0,0,0,0,0,151.5,0,0
14364,0,351.1,0,0,0,0,558.25,1690.8,0,1117.2,0,0,0
14367,431.65,0,0,633.53,0,0,1302.93,1295.61,1487.77,901.74,913.31,764.74,1496.54
14368,0,0,0,0,0,155,0,0,0,0,0,0,0
14371,0,0,0,0,100.5,0,0,0,0,0,0,0,0
14373,0,0,76.55,0,0,0,0,0,0,0,0,0,0
14375,0,0,0,0,0,0,0,235.56,0,0,0,0,0
14377,0,0,0,0,0,0,0,302.45,314.6,0,0,0,0
14379,0,0,0,0,110.98,0,0,0,0,0,0,237.12,0
14381,0,0,0,0,0,0,0,0,0,0,0,202.68,0
14382,0,0,0,0,0,0,0,0,0,0,615.49,0,0
14383,0,0,0,0,0,0,0,242.09,0,0,329.88,675.72,0
14385,0,0,0,0,0,0,0,0,0,0,202.11,0,0
14386,0,0,0,0,142.4,0,0,0,0,0,0,0,0
14387,0,440.76,0,0,0,0,0,0,0,0,797.86,0,488.98
14388,0,335.15,312.8,0,0,0,326.77,0,401.45,458.94,935.07,0,442.66
14389,0,0,0,0,0,0,0,311.14,0,0,0,732.32,0
14390,501.38,0,223.7,0,0,0,556.58,0,0,309.05,2172.06,879.8,0
14393,0,0,0,0,0,0,0,0,0,67.95,0,0,0
14395,188.13,0,308.68,558.99,0,380.68,0,326.38,360.24,388.21,0,310.54,658.06
14396,0,0,110.35,0,0,0,0,0,0,0,0,377.64,0
14397,0,273.12,0,429.2,0,0,203.84,136.8,0,242.24,593.58,500.94,233.24
14400,0,0,0,0,0,0,574.7,0,0,0,0,0,0
14401,0,938.96,247.38,353.78,0,304.74,227.92,1047.3,0,0,312.82,0,618.58
14403,790.7,204,0,0,0,0,295.8,0,0,185.31,0,0,0
14404,0,309.24,129.23,0,0,261.85,0,314.7,307.5,0,126.8,0,0
14406,0,156.75,0,0,0,0,0,0,0,0,0,0,0
14407,0,369.62,0,0,0,0,785.43,0,357.18,645.5,0,0,0
14408,354.84,773.69,0,0,0,0,0,509.68,350.8,0,308.22,0,301.8
14409,0,190.8,328.8,0,0,337.3,1086.83,0,0,0,0,0,115.72
14410,91.48,0,0,0,137.65,0,201.18,0,346.87,198,0,0,125.09
14411,0,0,0,0,1063,0,0,0,0,0,0,0,0
14412,0,0,0,0,0,0,0,0,0,0,0,307.58,462.45
14413,0,0,121.05,0,0,0,0,0,0,0,0,0,0
14414,0,315.1,217.2,0,0,0,604.78,0,0,0,0,0,359.9
14415,397.14,364.26,852.68,1090.95,495.83,233.05,215.75,360.07,0,387.1,111.18,887.31,460.25
14416,0,0,0,0,0,0,0,0,0,0,129.22,361,0
14418,0,150.44,0,897.35,0,0,0,0,0,0,889.46,0,0
14419,183.04,0,124.1,0,0,0,0,0,0,0,384.61,126.39,233.65
14420,0,0,0,0,0,0,0,0,0,0,0,0,387.52
14421,0,0,0,0,0,0,0,0,0,455.18,0,357.93,0
14422,0,0,0,382.01,0,0,0,630.84,401.31,0,330.55,1232.95,1285.98
14423,0,0,0,0,0,0,0,0,0,265.2,0,0,0
14424,0,0,0,0,0,0,0,0,0,0,322.08,0,0
14426,0,0,0,0,0,701.17,675.65,714.35,794.41,0,1596.09,0,0
14427,0,0,0,0,0,0,0,0,0,0,0,363.34,0
14428,127.07,0,0,201.86,0,203.55,0,0,0,0,488.08,0,203.5
14431,0,0,0,0,470.36,0,0,0,0,0,0,0,0
14432,0,0,0,0,0,0,0,0,0,0,975.25,1024.08,249.17
14434,0,0,0,0,0,0,0,0,0,0,651.6,410.4,310.8
14436,0,0,0,0,0,0,0,0,0,0,0,0,89.06
14437,0,0,63,0,0,0,0,0,0,0,0,0,0
14438,0,0,0,0,131.9,0,0,0,0,0,0,0,0
14440,0,0,656.7,617.25,0,529.01,0,0,0,0,0,181.7,373.02
14441,0,0,0,305.7,0,0,0,0,356.84,0,0,709.79,340.56
14443,0,0,303.5,0,304.9,0,383.12,0,0,0,0,428.68,0
14446,303.04,0,0,186.83,0,0,0,0,0,0,148.96,0,371.52
14447,0,0,0,0,0,0,0,0,265,336.03,290.76,271.44,0
14448,0,0,102.35,0,0,0,0,0,0,0,273,0,0
14449,189.67,0,210.24,0,0,0,0,0,0,0,187.33,298.56,0
14450,108.42,0,0,0,0,161.03,0,213.8,0,0,0,0,0
14451,0,0,0,0,0,0,0,0,0,360,0,283.9,0
14452,0,0,0,0,0,0,0,0,0,0,131.68,0,127.37
14453,0,0,0,0,0,0,0,119.93,0,0,0,0,0
14456,0,0,0,382.96,0,0,636.65,0,0,0,574.58,238.92,1184.17
14457,0,0,0,0,113.64,0,0,0,0,0,0,0,0
14459,0,0,0,0,0,0,1837.92,0,0,0,0,0,0
14460,0,157.8,0,0,30,0,0,246.54,0,0,0,0,0
14461,0,0,0,0,0,0,356.84,969.99,776.23,0,0,0,0
14462,0,252.62,0,0,334.72,109.3,140.76,184.52,239.54,249.19,0,301.87,168.05
14463,0,0,0,0,0,0,0,193.5,0,115.92,0,0,220.2
14465,441.14,0,0,0,597.3,0,0,0,0,0,0,0,0
14466,0,234.75,379.75,0,323.5,0,0,310.05,332.4,0,486.75,0,205.2
14467,0,0,0,0,0,131.7,0,0,0,0,284.29,180.27,0
14470,0,0,0,0,297.64,0,0,0,0,0,163.55,0,0
14472,0,130.99,246.38,0,397.92,299.89,264.47,201.45,311.57,0,0,0,0
14473,0,0,0,0,0,0,0,0,85,0,0,0,149.34
14474,0,0,0,0,0,0,0,0,0,0,0,547.66,0
14475,0,0,0,0,306.55,0,0,315.62,0,0,0,0,303.68
14476,0,0,0,0,0,0,0,0,193,0,0,0,0
14477,0,0,0,0,165,0,0,358,0,0,345.4,441.2,0
14479,0,0,174.4,0,0,0,0,0,141.85,0,0,0,0
14480,0,0,0,0,0,0,0,0,0,0,279.05,0,0
14481,0,0,0,0,302.86,0,0,333.65,0,0,0,0,0
14482,238.1,0,0,0,0,0,0,0,0,0,942.88,613.98,227.85
14483,0,0,0,0,0,0,0,0,137.1,0,0,0,0
14484,0,0,0,0,0,0,0,0,0,0,0,321.92,0
14485,0,0,0,0,0,0,0,0,0,0,162.8,0,0
14487,0,0,125.1,0,0,0,0,0,0,0,152.19,196.68,691.51
14488,0,0,0,0,0,0,0,0,0,0,0,1064.28,0
14489,0,0,0,0,0,0,0,0,0,463.38,0,0,0
14491,0,0,127.2,0,0,0,0,213.73,0,0,0,0,0
14493,0,0,0,515.7,0,0,611.22,0,0,0,856.82,399.5,0
14494,0,0,0,0,0,0,0,0,0,0,139.56,0,0
14495,0,40.6,0,0,0,0,0,0,0,0,0,83.2,0
14496,0,0,304.34,0,234.47,0,0,0,0,0,0,0,0
14497,0,0,0,0,475.37,0,0,0,0,0,0,0,0
14498,0,360.09,166.22,0,0,0,608.46,147.02,0,0,0,675.53,0
14499,0,0,0,0,0,0,244.94,0,122.87,0,440.63,0,0
14500,0,51,0,0,0,0,0,284.85,0,0,0,0,21
14501,0,0,0,0,0,66.93,0,184.28,0,0,0,0,0
14502,394.07,0,0,0,293.33,152.07,103.28,0,220.47,0,801.97,464.64,0
14503,0,0,0,770.87,0,0,0,597.07,0,0,1487.94,0,687.38
14504,260.92,0,0,0,0,0,0,0,281.79,0,0,130.55,0
14505,0,1062.88,1038.6,0,0,317.06,0,0,560.74,1243.46,1636.69,0,0
14506,0,0,257,0,0,0,0,264.8,297.16,0,475.97,665.72,0
14507,0,309.38,0,0,0,0,0,0,378.85,236.46,237.6,205.59,0
14508,0,0,0,0,0,0,0,0,0,0,130.49,0,137.56
14511,0,0,0,0,0,0,138.16,0,0,0,666.48,318.44,191.73
14512,126.32,0,0,0,0,0,0,148.96,0,0,0,0,0
14513,0,138.24,0,0,18.75,0,0,0,0,298.6,0,0,0
14514,0,0,0,0,0,255.25,0,0,0,147.86,0,587.09,0
14515,0,0,0,0,0,0,0,340.25,0,425.4,753.02,558.22,0
14517,0,0,0,0,0,0,252.45,0,0,0,78,0,0
14518,0,0,0,0,0,0,0,0,0,0,0,174.37,0
14520,0,0,0,105.6,165,0,0,0,0,0,0,0,0
14522,0,0,0,0,0,0,0,0,0,278.63,143.04,0,552.87
14523,0,241.09,0,0,0,0,0,0,0,0,0,0,0
14524,283.68,0,275.45,0,0,0,0,275.14,194.6,0,111.9,0,703.06
14525,169.47,888.25,462.3,0,0,264.65,0,742.17,293.45,0,986.17,409.44,0
14527,320.07,553.83,925.49,631.95,444.45,762.2,663.35,566.14,393.02,507.85,1052.96,986.27,699.55
14528,0,0,0,0,0,0,0,0,0,0,364.22,0,0
14529,0,135.24,0,0,0,0,0,0,0,0,0,240.47,202.9
14530,0,460.43,0,0,662.86,0,0,413.93,420.25,0,379.79,0,524.85
14532,140.55,0,222.6,0,386.9,182.8,0,0,0,0,0,0,0
14533,0,301.48,433.5,0,0,0,0,0,0,0,152.66,653.7,408.38
14534,187.7,153.85,0,130.82,415.61,355.12,464.51,564.16,326.15,432.65,529.22,705.87,131.64
14535,852.87,799.94,0,0,0,0,0,0,0,0,0,1202.03,0
14536,0,0,0,0,0,0,0,0,170.95,0,0,0,0
14537,0,0,0,0,0,0,0,0,0,0,0,355.56,0
14538,0,0,0,0,0,0,0,0,106.5,0,0,281.75,0
14539,0,0,0,0,0,0,0,0,0,0,465.35,72.13,0
14540,0,0,0,0,195.9,0,0,0,0,0,314.73,0,442.03
14541,134.8,0,0,0,361.4,470.95,0,301.9,0,38.3,0,146,0
14542,0,0,0,0,0,0,0,103.25,0,0,0,0,0
14543,252.61,462.3,254.4,0,388.05,303.8,0,581,639.8,352.54,328.58,0,36.65
14544,0,0,1101.77,0,0,0,0,0,0,0,902.53,0,0
14546,561.29,0,0,495.83,0,0,0,0,0,313.59,0,476,727.22
14547,0,0,0,479.5,0,0,0,0,0,0,3024.2,471.05,0
14548,0,0,0,0,0,326.4,326.4,0,0,0,0,0,0
14549,0,0,0,0,289.24,0,0,0,0,0,0,0,0
14550,0,0,0,0,0,0,0,0,0,0,416.58,340.79,0
14551,0,0,0,0,0,0,0,0,0,125.43,60.8,0,0
14552,0,0,0,0,0,0,164.22,0,0,0,0,0,0
14553,0,0,0,0,0,201.94,0,0,0,110.38,546.95,0,0
14554,0,0,0,0,0,0,0,0,0,0,1944.56,334.93,0
14555,0,0,0,0,186.34,0,0,0,0,0,0,126.2,0
14557,0,0,0,0,0,0,0,0,0,0,0,0,788.38
14560,0,91.2,408.17,40.8,109.3,152.25,73.8,17,495.13,67.15,218.28,413.49,151.2
14561,0,0,0,0,0,0,0,566.99,0,0,0,0,513.77
14562,455.9,245.32,0,323.32,434.7,0,603.54,215.39,0,0,1067.43,616.8,1044.37
14565,0,682.77,1167.41,0,0,0,0,0,0,710.14,0,0,538.8
14567,0,800.76,0,0,0,0,0,0,0,0,0,729.6,0
14569,0,0,0,227.39,0,0,0,0,0,0,0,0,0
14570,0,0,0,0,0,0,0,0,218.06,0,0,0,0
14572,0,589.15,0,135.05,0,331.03,400.76,0,742.3,0,0,606.25,0
14573,0,0,402,0,168.6,0,0,274.52,300.33,494.37,0,0,0
14576,0,0,35.4,0,0,0,0,0,0,0,0,0,0
14577,121.11,0,346.9,0,0,0,0,178.63,0,0,213.07,0,0
14578,0,0,0,168.63,0,0,0,0,0,0,0,0,0
14581,0,0,0,0,0,0,0,0,0,0,138.6,0,0
14582,0,0,0,0,0,0,0,0,0,0,0,114.11,0
14583,0,0,0,245.24,0,0,303.29,302.45,0,135.98,0,0,0
14584,0,0,0,0,0,0,0,558.26,0,474.8,0,0,0
14585,0,0,0,0,0,0,0,0,0,0,0,157.05,0
14586,0,0,0,0,0,0,0,0,237.36,0,0,0,0
14587,178.4,0,0,0,303.07,208.05,0,193.2,374.83,195.13,127.61,0,0
14589,0,0,39.75,0,0,0,0,0,0,0,0,0,0
14591,0,0,0,0,0,0,0,0,0,204.02,1116.19,0,0
14592,0,0,0,0,0,0,0,0,0,0,161.29,396.65,0
14593,0,0,0,0,0,0,0,0,0,339.59,277.56,0,0
14594,0,0,255,108.33,0,0,0,0,0,0,0,0,0
14595,0,0,0,0,0,163.8,0,0,0,0,207.53,1233.04,136.23
14597,0,0,0,0,0,0,0,165.1,0,0,701.14,0,0
14598,0,0,0,0,0,0,0,0,0,0,0,221.97,0
14600,0,0,0,0,393.33,0,0,0,0,0,0,0,0
14601,0,0,0,0,0,0,0,0,0,0,213.96,0,0
14603,0,0,0,0,0,0,0,0,660,0,0,0,0
14606,905.53,797.38,1233.76,341.84,1174.2,1483.32,808.18,935.03,1272.21,670.44,1116.31,683.37,654.58
14607,0,0,0,0,0,0,0,0,495,0,4119.3,11595.2,0
14608,0,0,204,507.55,0,0,0,0,0,0,486.65,0,586.95
14609,0,0,0,0,144,0,191.16,151.2,0,0,0,0,115.2
14616,158.4,0,0,0,10.08,237.6,0,0,0,0,0,0,0
14618,0,0,0,0,0,211.8,0,0,0,0,341.64,0,0
14619,394.44,0,0,0,0,0,0,0,0,0,0,0,0
14620,0,0,0,0,0,0,0,0,235.35,177.43,0,0,0
14621,0,0,305.7,302.86,0,0,366.6,330.61,0,0,482.59,0,0
14622,0,0,0,0,0,0,0,320.58,0,0,0,0,0
14623,192.68,208.3,0,0,0,0,0,205.18,0,0,162.34,118.2,0
14624,0,0,0,0,0,0,0,0,0,0,0,225.85,0
14625,0,0,585.53,0,0,0,0,0,0,314.1,0,0,0
14626,586.9,984.39,0,0,0,0,0,0,0,0,609.07,610.91,0
14628,331.58,0,0,0,0,0,0,0,0,0,0,0,340.38
14629,0,0,0,352.08,0,0,0,0,0,0,0,603.18,0
14631,320.58,0,0,0,309.5,0,0,0,0,0,0,376.9,0
14632,0,0,0,0,0,0,0,0,114.56,0,0,0,0
14633,0,0,0,0,0,0,0,0,344.9,0,0,0,0
14636,0,0,0,0,0,0,0,0,300.19,0,309.66,0,0
14638,0,0,0,0,0,0,0,0,0,0,0,443.6,0
14639,0,754.1,676.54,0,558.59,0,0,0,0,0,0,995.26,0
14640,395.75,496.24,0,0,0,0,185.07,406.3,0,0,317.95,306.07,0
14641,0,0,0,0,0,0,0,0,0,0,110.46,0,0
14642,0,0,0,0,0,0,0,0,0,0,0,96.12,0
14643,0,0,357.94,0,0,0,0,335.87,0,0,0,0,0
14644,0,0,0,0,187.5,0,0,0,0,0,0,643.26,0
14645,0,0,0,0,0,0,356.99,0,240.1,0,0,0,0
14647,0,0,0,0,0,0,0,0,0,236.04,0,0,0
14649,0,0,0,507.41,0,0,0,0,0,582.12,0,0,313.06
14651,0,0,0,0,0,0,0,0,0,415.47,0,238.28,0
14652,0,0,0,0,0,0,0,0,0,0,0,0,114.18
14653,0,0,0,403.03,0,344.81,0,0,0,0,423.59,755.22,0
14655,0,0,0,362.91,0,0,0,0,0,810.56,358.15,0,400.61
14656,0,0,0,0,0,0,0,157.94,133.11,0,0,0,0
14657,0,0,0,0,0,416.08,114.54,0,108.32,0,209.28,0,0
14658,0,123.14,0,124.01,0,0,0,0,0,0,0,0,0
14659,0,0,0,149.4,181.8,593.17,259.79,216.63,227.92,162.24,312.55,0,426.43
14660,0,128.95,0,0,0,0,0,0,0,0,0,0,156.79
14661,0,0,0,0,0,0,0,0,0,0,107.95,0,0
14662,155.3,0,0,0,0,96.95,0,0,260.03,0,229.09,0,0
14664,0,0,0,0,0,0,0,0,0,0,636.24,0,0
14665,0,0,0,0,731.66,0,0,0,0,0,0,559.52,544.52
14666,0,0,0,0,0,0,0,0,0,0,195.25,0,0
14667,388.77,497.98,1972.04,0,333.6,280.61,179.41,857.02,144.9,774.33,2099.24,0,1647.14
14669,421.74,0,0,0,0,837.5,0,0,0,0,0,0,0
14670,0,0,0,0,0,0,0,0,392.86,0,0,0,0
14672,480.27,0,0,0,0,285.28,0,0,0,0,0,0,0
14673,0,0,373.49,366.77,0,0,0,0,0,0,996.14,0,0
14675,0,0,0,0,0,0,0,0,0,0,596.36,0,0
14676,0,0,0,0,0,0,542.4,0,556.32,592.2,377.28,0,480.04
14680,72,2388.2,2875.4,0,2807.31,2601.41,6298.07,976.25,2106.46,4071.3,1167.6,0,3390.11
14681,0,0,0,0,0,0,0,0,0,393.95,0,0,105
14682,0,0,0,0,0,0,0,31.2,0,20.8,0,0,0
14684,0,0,168.36,0,0,0,0,0,0,325.08,313.13,265.61,129.33
14687,0,628.38,0,0,0,0,0,0,0,0,0,0,0
14688,375.16,423.3,444.98,629.27,538.57,507.82,304.3,317.34,373.39,546.51,0,528.65,589.81
14689,0,0,0,0,0,0,0,0,0,112.8,0,0,0
14690,0,0,0,0,0,0,212.56,0,0,0,0,142.49,0
14691,0,0,0,0,0,0,0,0,0,439.6,345.26,0,1329.47
14692,99.45,0,0,0,121.25,259.6,111.25,0,0,0,0,0,0
14693,0,0,0,0,0,0,0,0,172.9,0,0,0,0
14696,284.35,287.15,294.62,300.54,0,293.63,0,298.79,0,0,0,0,319.87
14697,0,0,0,0,0,0,0,0,0,188.61,0,0,0
14698,0,0,0,152.18,0,0,0,0,0,0,453.32,611.77,0
14699,0,0,0,0,0,0,0,0,0,109.13,0,0,0
14700,721.55,0,0,0,0,0,0,819.55,0,0,654,0,0
14701,273.85,0,0,0,254.17,384.65,0,207.53,821.23,0,584.66,0,0
14702,0,190.15,310.45,325.68,101.25,612.5,109.9,165.5,161.5,0,286.36,772.41,216.09
14703,0,0,0,0,0,0,0,0,0,0,318.17,0,0
14704,0,0,0,0,0,0,106.75,100.75,0,0,385.95,735.19,165.32
14705,0,0,0,0,0,0,0,0,0,179,0,0,0
14708,0,0,419.06,425.19,0,0,282.12,0,0,0,0,0,0
14709,0,1004.5,314.1,0,0,407.95,416.9,332.9,461.25,426.84,657,0,899.6
14710,0,0,0,0,0,0,0,0,0,0,280.25,319.23,0
14711,735.07,148.57,0,0,0,0,0,472.01,200.52,500.56,483.99,0,298.9
14712,0,115.72,0,0,0,0,0,0,0,0,495.6,0,305.75
14713,0,372.24,425.85,0,0,222.24,0,247.61,261.52,292.42,632.59,0,207.73
14714,0,0,0,0,0,0,0,0,0,0,160.19,0,0
14715,0,0,0,0,109.5,137.95,0,0,0,0,272.63,0,347.3
14716,0,0,0,0,0,0,181.72,0,0,0,0,125.79,0
14719,223.46,0,0,406.42,0,0,0,264.66,0,0,387.42,299.88,0
14720,0,155.8,0,262.68,0,0,0,0,0,0,0,0,245.33
14722,0,0,0,0,0,0,180.42,0,0,0,0,0,0
14723,0,0,455.65,0,0,0,0,0,0,0,476.67,190.04,0
14725,0,0,0,0,0,0,0,0,0,0,655.58,0,0
14727,0,0,0,0,0,0,0,0,268.58,0,0,0,0
14729,0,0,313.49,0,0,0,0,0,0,0,0,0,0
14730,162.02,137.14,0,228.19,0,0,0,205.69,367.28,0,0,797.25,0
14731,0,0,0,0,0,0,0,0,0,251.02,0,129,0
