CustomerID,Recency,RecencyCluster,Frequency,FrequencyCluster,Revenue,RevenueCluster,OverallScore
15673.0,57,3,138,0,2726.2300000000005,0,3
14976.0,26,3,72,0,790.8599999999997,0,3
15696.0,2,3,168,0,2711.11,0,3
12820.0,13,3,47,0,731.9899999999998,0,3
17018.0,9,3,16,0,920.0999999999998,0,3
14428.0,5,3,124,0,1022.2000000000003,0,3
15606.0,30,3,77,0,2920.1600000000003,0,3
15831.0,27,3,66,0,794.6399999999999,0,3
14916.0,39,3,77,0,1268.9799999999998,0,3
17418.0,11,3,30,0,463.4600000000001,0,3
17771.0,25,3,54,0,245.81,0,3
16912.0,36,3,93,0,2399.150000000001,0,3
16618.0,0,3,96,0,2647.5900000000015,0,3
16085.0,27,3,126,0,739.9799999999998,0,3
18136.0,32,3,38,0,784.3299999999998,0,3
16730.0,21,3,82,0,743.11,0,3
14541.0,27,3,105,0,1453.35,0,3
13901.0,41,3,149,0,2867.2,0,3
13158.0,63,3,79,0,1201.0600000000004,0,3
14257.0,33,3,106,0,3099.72,0,3
18008.0,39,3,30,0,2116.19,0,3
15339.0,35,3,86,0,574.0699999999998,0,3
12854.0,47,3,109,0,1316.2500000000007,0,3
14341.0,14,3,128,0,2166.9799999999987,0,3
13168.0,5,3,126,0,1299.5900000000001,0,3
17515.0,0,3,87,0,639.0199999999998,0,3
17082.0,2,3,81,0,2003.8500000000008,0,3
13049.0,33,3,14,0,656.6800000000002,0,3
13405.0,43,3,27,0,572.4509999999999,0,3
16043.0,6,3,39,0,773.9900000000004,0,3
14233.0,18,3,35,0,1462.7200000000007,0,3
17027.0,47,3,148,0,877.5599999999996,0,3
17786.0,54,3,68,0,266.8500000000001,0,3
15227.0,5,3,58,0,1219.4,0,3
16918.0,18,3,128,0,1068.8199999999997,0,3
16882.0,35,3,39,0,705.1199999999998,0,3
17311.0,47,3,55,0,1384.8500000000001,0,3
16949.0,9,3,53,0,1204.2299999999998,0,3
14970.0,37,3,34,0,1592.06,0,3
14738.0,11,3,54,0,1314.4499999999998,0,3
14239.0,12,3,112,0,2380.8500000000017,0,3
15549.0,46,3,114,0,1681.46,0,3
17180.0,25,3,125,0,783.9700000000001,0,3
13330.0,61,3,53,0,1140.9299999999996,0,3
13552.0,35,3,109,0,3740.070000000001,0,3
13538.0,12,3,25,0,1280.85,0,3
13141.0,53,3,135,0,2388.7499999999995,0,3
15579.0,37,3,48,0,327.59999999999997,0,3
14595.0,25,3,90,0,1533.07,0,3
17373.0,9,3,57,0,646.9200000000001,0,3
14776.0,20,3,117,0,2538.299999999999,0,3
15240.0,13,3,78,0,1706.57,0,3
16612.0,1,3,66,0,1187.6599999999999,0,3
12836.0,28,3,174,0,2610.3599999999988,0,3
16515.0,21,3,111,0,1624.1400000000006,0,3
17376.0,39,3,24,0,203.2,0,3
13110.0,0,3,145,0,1488.6700000000012,0,3
15971.0,21,3,34,0,3995.85,0,3
14665.0,29,3,90,0,1835.7000000000003,0,3
17560.0,63,3,27,0,854.9500000000002,0,3
13728.0,5,3,63,0,1016.1399999999999,0,3
13824.0,1,3,46,0,1698.9399999999998,0,3
18017.0,50,3,3,0,523.0,0,3
15421.0,27,3,53,0,950.3599999999996,0,3
14798.0,21,3,12,0,173.74,0,3
12990.0,0,3,13,0,409.50000000000006,0,3
17672.0,19,3,110,0,3178.17,0,3
13539.0,54,3,37,0,631.3400000000001,0,3
15885.0,61,3,18,0,379.34999999999997,0,3
13208.0,27,3,148,0,1217.6499999999999,0,3
13725.0,18,3,104,0,1980.5600000000004,0,3
13309.0,14,3,91,0,1221.9099999999996,0,3
12842.0,39,3,34,0,1118.99,0,3
15199.0,28,3,13,0,1268.6999999999998,0,3
13911.0,26,3,148,0,2580.909999999999,0,3
14842.0,12,3,145,0,2824.6899999999996,0,3
17302.0,1,3,70,0,997.0799999999998,0,3
17774.0,65,3,153,0,1213.7300000000002,0,3
15407.0,2,3,148,0,1046.7400000000002,0,3
16332.0,13,3,132,0,1380.49,0,3
14475.0,40,3,42,0,925.8499999999998,0,3
17940.0,18,3,18,0,4020.04,0,3
15809.0,5,3,35,0,515.7699999999999,0,3
18093.0,62,3,36,0,2106.52,0,3
16027.0,60,3,16,0,934.62,0,3
14555.0,26,3,19,0,312.54,0,3
13875.0,22,3,104,0,1786.7900000000004,0,3
15406.0,0,3,53,0,510.7099999999999,0,3
16434.0,2,3,89,0,1329.5700000000002,0,3
13171.0,18,3,36,0,272.89,0,3
17255.0,9,3,74,0,291.48,0,3
17667.0,35,3,117,0,2055.5099999999993,0,3
14631.0,19,3,41,0,1006.9799999999998,0,3
13381.0,0,3,172,0,3639.3100000000004,0,3
13717.0,1,3,102,0,1445.0100000000002,0,3
13157.0,18,3,87,0,1741.2199999999991,0,3
14644.0,36,3,26,0,830.76,0,3
17612.0,22,3,135,0,2048.4499999999994,0,3
15810.0,47,3,89,0,1391.9799999999998,0,3
14609.0,41,3,4,0,601.5600000000001,0,3
12823.0,43,3,5,0,1759.5,0,3
14959.0,32,3,59,0,695.42,0,3
17175.0,13,3,63,0,1443.6900000000003,0,3
18257.0,8,3,118,0,2337.6300000000006,0,3
14754.0,13,3,41,0,638.0500000000001,0,3
15785.0,1,3,83,0,2328.9700000000003,0,3
14379.0,13,3,46,0,348.1,0,3
14211.0,22,3,112,0,2241.1000000000004,0,3
15228.0,35,3,125,0,3386.7100000000005,0,3
13904.0,6,3,26,0,332.63999999999993,0,3
16566.0,25,3,11,0,502.28,0,3
16466.0,2,3,146,0,1595.9600000000007,0,3
13744.0,64,3,63,0,1080.52,0,3
17323.0,30,3,147,0,689.7700000000002,0,3
18094.0,50,3,70,0,3017.2999999999993,0,3
15129.0,19,3,84,0,3447.4,0,3
17361.0,18,3,29,0,488.2,0,3
18155.0,44,3,25,0,371.62000000000006,0,3
15321.0,39,3,95,0,2748.3100000000004,0,3
13477.0,6,3,79,0,1454.579999999999,0,3
15065.0,6,3,155,0,3158.1300000000006,0,3
16441.0,35,3,24,0,381.2,0,3
16014.0,6,3,138,0,646.8299999999997,0,3
13038.0,49,3,28,0,908.46,0,3
17002.0,54,3,49,0,1493.73,0,3
15722.0,4,3,67,0,2211.21,0,3
17442.0,5,3,135,0,2248.560000000001,0,3
16573.0,53,3,42,0,663.6099999999998,0,3
13421.0,9,3,102,0,1833.7099999999996,0,3
18196.0,64,3,139,0,686.6300000000003,0,3
16394.0,25,3,83,0,1555.3400000000006,0,3
13865.0,27,3,30,0,501.56,0,3
16208.0,13,3,66,0,664.2600000000001,0,3
14004.0,12,3,171,0,4582.639999999999,0,3
15974.0,8,3,176,0,3442.15,0,3
14880.0,46,3,46,0,690.5900000000001,0,3
15121.0,19,3,28,0,457.71999999999997,0,3
15847.0,7,3,22,0,389.27,0,3
13851.0,64,3,81,0,2651.46,0,3
13870.0,9,3,111,0,2618.1900000000005,0,3
15712.0,40,3,42,0,865.9100000000001,0,3
17388.0,46,3,15,0,1259.56,0,3
16841.0,5,3,116,0,1869.8200000000004,0,3
13666.0,29,3,12,0,84.65000000000002,0,3
13792.0,35,3,13,0,195.54999999999995,0,3
15990.0,13,3,52,0,792.11,0,3
14147.0,46,3,5,0,483.4,0,3
13630.0,44,3,67,0,1799.7800000000002,0,3
13636.0,5,3,63,0,949.1199999999999,0,3
16992.0,5,3,82,0,1399.8600000000001,0,3
16667.0,37,3,52,0,567.1799999999998,0,3
13509.0,21,3,39,0,881.6200000000001,0,3
15874.0,32,3,120,0,4405.879999999999,0,3
13292.0,7,3,31,0,578.9399999999999,0,3
15656.0,14,3,47,0,748.5000000000001,0,3
16518.0,30,3,40,0,484.32000000000016,0,3
17462.0,29,3,27,0,675.6899999999999,0,3
16462.0,42,3,3,0,136.0,0,3
16915.0,13,3,49,0,511.9999999999999,0,3
15241.0,35,3,110,0,1756.4400000000007,0,3
13884.0,58,3,46,0,540.4999999999999,0,3
14676.0,0,3,42,0,2548.24,0,3
16389.0,22,3,34,0,1382.07,0,3
15067.0,47,3,82,0,1744.7600000000004,0,3
16128.0,5,3,84,0,1690.58,0,3
15622.0,12,3,185,0,3709.5600000000018,0,3
14473.0,43,3,7,0,234.34,0,3
15636.0,58,3,25,0,724.76,0,3
16709.0,53,3,79,0,3029.870000000001,0,3
13931.0,64,3,58,0,1237.5300000000002,0,3
15220.0,20,3,117,0,1778.9599999999994,0,3
14995.0,7,3,60,0,231.98000000000005,0,3
15675.0,50,3,21,0,323.69,0,3
15400.0,61,3,12,0,716.2,0,3
18211.0,12,3,39,0,550.87,0,3
14504.0,16,3,107,0,673.2599999999995,0,3
14915.0,60,3,12,0,307.48,0,3
16136.0,28,3,37,0,709.3800000000002,0,3
13344.0,36,3,116,0,2511.6900000000014,0,3
16621.0,20,3,29,0,813.4800000000002,0,3
16225.0,13,3,134,0,1096.32,0,3
14214.0,19,3,63,0,954.5799999999995,0,3
15026.0,49,3,61,0,469.0,0,3
17092.0,18,3,124,0,1774.0300000000007,0,3
15764.0,56,3,180,0,3279.9700000000003,0,3
15806.0,15,3,31,0,784.5799999999999,0,3
15819.0,18,3,123,0,1905.45,0,3
13908.0,48,3,122,0,2369.5499999999984,0,3
13373.0,29,3,158,0,3312.2500000000005,0,3
14507.0,9,3,94,0,1130.2799999999993,0,3
15071.0,62,3,26,0,982.0699999999997,0,3
14112.0,9,3,154,0,2704.049999999998,0,3
13026.0,0,3,26,0,774.8399999999999,0,3
17864.0,58,3,79,0,438.0700000000002,0,3
15367.0,26,3,95,0,1877.5899999999992,0,3
18173.0,55,3,31,0,2106.84,0,3
14854.0,47,3,126,0,2740.0300000000007,0,3
16080.0,50,3,10,0,217.16000000000003,0,3
16778.0,43,3,16,0,245.94,0,3
14077.0,9,3,42,0,499.41999999999996,0,3
16475.0,57,3,28,0,544.3,0,3
13265.0,22,3,90,0,2092.6600000000008,0,3
18149.0,19,3,16,0,612.08,0,3
13654.0,12,3,166,0,2707.329999999999,0,3
17164.0,1,3,144,0,2467.350000000001,0,3
17351.0,4,3,27,0,587.15,0,3
16768.0,16,3,54,0,478.08999999999986,0,3
16693.0,37,3,59,0,477.85999999999984,0,3
13956.0,23,3,127,0,865.72,0,3
14193.0,36,3,42,0,853.3900000000001,0,3
15181.0,35,3,16,0,689.4799999999999,0,3
15106.0,34,3,91,0,1302.4600000000003,0,3
14636.0,5,3,28,0,609.8500000000001,0,3
16040.0,34,3,65,0,1313.5500000000006,0,3
12849.0,0,3,48,0,1010.2899999999998,0,3
16383.0,43,3,98,0,643.7599999999996,0,3
15030.0,40,3,7,0,518.28,0,3
18189.0,46,3,68,0,1090.24,0,3
13946.0,48,3,11,0,561.57,0,3
13591.0,33,3,58,0,1117.1300000000003,0,3
18270.0,7,3,11,0,283.15000000000003,0,3
14315.0,13,3,101,0,2481.129999999999,0,3
17921.0,32,3,142,0,820.2300000000004,0,3
16023.0,15,3,101,0,719.81,0,3
17043.0,1,3,102,0,1735.1799999999998,0,3
12948.0,13,3,106,0,1855.0100000000002,0,3
16444.0,15,3,84,0,654.6700000000003,0,3
14232.0,11,3,115,0,2048.0700000000006,0,3
13592.0,4,3,16,0,247.95999999999995,0,3
15140.0,21,3,80,0,2354.2500000000005,0,3
12843.0,34,3,103,0,1702.26,0,3
15452.0,40,3,50,0,403.08000000000004,0,3
14223.0,61,3,60,0,991.13,0,3
15669.0,9,3,33,0,684.34,0,3
16384.0,58,3,33,0,584.4999999999999,0,3
16036.0,56,3,55,0,758.9199999999994,0,3
15132.0,25,3,51,0,948.4300000000002,0,3
17272.0,11,3,114,0,2148.6299999999997,0,3
16374.0,35,3,109,0,466.72999999999973,0,3
13196.0,53,3,97,0,1586.95,0,3
17733.0,7,3,35,0,692.1899999999998,0,3
15410.0,53,3,122,0,3450.8400000000015,0,3
17411.0,44,3,32,0,569.4399999999999,0,3
16308.0,6,3,4,0,2560.0,0,3
13249.0,61,3,23,0,711.41,0,3
17966.0,6,3,68,0,1098.43,0,3
15651.0,5,3,32,0,646.3000000000001,0,3
13035.0,42,3,27,0,921.8800000000002,0,3
14235.0,44,3,79,0,3144.8599999999997,0,3
17754.0,6,3,66,0,1473.0199999999998,0,3
15815.0,32,3,49,0,2100.6000000000004,0,3
13695.0,0,3,90,0,2504.1299999999987,0,3
17979.0,4,3,138,0,732.41,0,3
13662.0,54,3,52,0,881.2600000000001,0,3
18273.0,64,3,2,0,153.0,0,3
16777.0,49,3,48,0,222.62000000000003,0,3
13481.0,14,3,109,0,1804.5599999999993,0,3
13760.0,23,3,57,0,286.78999999999996,0,3
15068.0,15,3,104,0,553.3599999999998,0,3
14538.0,33,3,19,0,388.2499999999999,0,3
18177.0,0,3,73,0,1340.8699999999992,0,3
14128.0,29,3,46,0,637.5000000000001,0,3
15906.0,37,3,124,0,1388.200000000001,0,3
16253.0,35,3,123,0,3683.8599999999983,0,3
15521.0,9,3,185,0,3000.2000000000007,0,3
15674.0,42,3,114,0,2446.6,0,3
17594.0,54,3,50,0,993.1799999999995,0,3
16584.0,49,3,28,0,936.0799999999999,0,3
15364.0,64,3,29,0,913.1900000000004,0,3
14272.0,42,3,33,0,437.96000000000004,0,3
15980.0,57,3,43,0,2398.8599999999997,0,3
17088.0,41,3,99,0,1751.7299999999993,0,3
14818.0,42,3,48,0,657.8,0,3
12909.0,8,3,91,0,2178.67,0,3
16681.0,41,3,44,0,1770.3400000000004,0,3
13573.0,19,3,25,0,290.25,0,3
13918.0,18,3,30,0,1212.8400000000001,0,3
16960.0,7,3,101,0,507.04999999999995,0,3
14852.0,27,3,143,0,2836.6899999999982,0,3
13169.0,32,3,13,0,712.88,0,3
17669.0,11,3,68,0,3406.7200000000003,0,3
17648.0,29,3,91,0,1797.5,0,3
16224.0,25,3,96,0,1295.3000000000004,0,3
17886.0,0,3,102,0,869.2799999999999,0,3
13015.0,22,3,175,0,3339.6400000000017,0,3
16906.0,50,3,86,0,559.5900000000001,0,3
16170.0,19,3,125,0,1885.0499999999995,0,3
15244.0,34,3,34,0,631.57,0,3
15145.0,12,3,59,0,1036.3700000000003,0,3
17783.0,41,3,67,0,283.4699999999997,0,3
13515.0,41,3,59,0,891.1200000000002,0,3
15201.0,56,3,69,0,1236.5400000000002,0,3
16031.0,61,3,98,0,547.9,0,3
13771.0,33,3,119,0,2634.450000000001,0,3
13892.0,21,3,26,0,571.77,0,3
16209.0,57,3,46,0,2262.62,0,3
15754.0,20,3,28,0,458.57,0,3
16469.0,56,3,112,0,447.4899999999999,0,3
17928.0,14,3,23,0,212.54000000000005,0,3
16261.0,44,3,96,0,544.1399999999996,0,3
13995.0,25,3,73,0,1177.9299999999996,0,3
16837.0,0,3,165,0,3170.9800000000014,0,3
16325.0,15,3,18,0,594.24,0,3
18036.0,1,3,94,0,403.1199999999999,0,3
13562.0,50,3,82,0,1799.3299999999988,0,3
13548.0,65,3,123,0,678.16,0,3
16188.0,13,3,67,0,981.8600000000001,0,3
15737.0,48,3,65,0,1064.51,0,3
14273.0,20,3,29,0,559.9700000000001,0,3
13549.0,33,3,47,0,832.1999999999999,0,3
13203.0,8,3,45,0,706.2399999999999,0,3
14628.0,60,3,24,0,671.96,0,3
16172.0,64,3,69,0,1140.21,0,3
14844.0,32,3,130,0,3189.8099999999995,0,3
18236.0,48,3,43,0,773.7399999999999,0,3
13544.0,8,3,78,0,276.06,0,3
13134.0,54,3,98,0,1793.58,0,3
13122.0,63,3,55,0,922.3900000000002,0,3
16175.0,63,3,58,0,1037.5899999999997,0,3
16131.0,20,3,78,0,3506.5400000000013,0,3
17058.0,50,3,62,0,1179.8899999999999,0,3
13772.0,2,3,173,0,1122.6299999999999,0,3
16249.0,21,3,69,0,1800.0700000000006,0,3
14198.0,55,3,29,0,528.8,0,3
13989.0,34,3,41,0,1266.0799999999997,0,3
17930.0,4,3,39,0,1740.4799999999998,0,3
14163.0,56,3,52,0,2445.9100000000008,0,3
18079.0,14,3,123,0,3613.1499999999974,0,3
14700.0,1,3,112,0,2195.1,0,3
13220.0,47,3,21,0,819.29,0,3
15745.0,2,3,53,0,917.28,0,3
16639.0,0,3,50,0,1257.5099999999998,0,3
15491.0,64,3,154,0,3100.0900000000015,0,3
14623.0,1,3,133,0,886.6999999999999,0,3
13719.0,2,3,54,0,920.0200000000001,0,3
14152.0,44,3,49,0,621.2900000000002,0,3
17734.0,22,3,43,0,700.63,0,3
16103.0,48,3,47,0,1413.1399999999999,0,3
13389.0,43,3,38,0,580.1499999999999,0,3
17061.0,42,3,99,0,5232.23,0,3
17109.0,1,3,111,0,772.43,0,3
16750.0,13,3,95,0,623.93,0,3
15237.0,47,3,92,0,1328.7200000000012,0,3
13637.0,21,3,99,0,804.2999999999998,0,3
16418.0,13,3,95,0,631.12,0,3
16099.0,19,3,39,0,731.8999999999999,0,3
16637.0,1,3,69,0,1154.4700000000003,0,3
15952.0,2,3,84,0,781.9099999999999,0,3
15376.0,9,3,116,0,1221.56,0,3
12886.0,36,3,82,0,1378.4,0,3
13524.0,9,3,27,0,680.1800000000001,0,3
15128.0,29,3,102,0,1471.0000000000007,0,3
14173.0,14,3,23,0,243.81,0,3
16258.0,14,3,135,0,5203.51,0,3
17527.0,22,3,47,0,939.37,0,3
13867.0,0,3,60,0,1005.0900000000001,0,3
17423.0,15,3,26,0,698.4100000000003,0,3
18241.0,18,3,99,0,1955.5500000000009,0,3
15757.0,34,3,45,0,714.4200000000001,0,3
13365.0,2,3,128,0,2225.3700000000013,0,3
14145.0,15,3,11,0,3742.2,0,3
18235.0,40,3,104,0,1796.48,0,3
13741.0,40,3,34,0,668.43,0,3
18170.0,2,3,38,0,980.3100000000002,0,3
16232.0,12,3,37,0,990.8799999999998,0,3
17410.0,6,3,53,0,978.3799999999998,0,3
13835.0,21,3,49,0,742.9100000000001,0,3
13055.0,47,3,76,0,1214.41,0,3
13320.0,46,3,105,0,1532.2000000000003,0,3
16357.0,2,3,34,0,658.88,0,3
18242.0,41,3,78,0,2232.49,0,3
15865.0,9,3,40,0,895.1300000000002,0,3
16229.0,56,3,47,0,1010.5999999999999,0,3
17489.0,27,3,29,0,376.63999999999993,0,3
13136.0,25,3,127,0,2607.6099999999997,0,3
14731.0,16,3,45,0,380.0199999999999,0,3
14883.0,8,3,47,0,666.07,0,3
14681.0,40,3,7,0,498.95,0,3
14421.0,26,3,27,0,813.11,0,3
16184.0,32,3,45,0,1158.7900000000002,0,3
18221.0,32,3,53,0,878.6600000000001,0,3
17764.0,19,3,71,0,772.5500000000002,0,3
14651.0,36,3,101,0,653.7499999999999,0,3
13601.0,14,3,99,0,693.3200000000002,0,3
15826.0,25,3,68,0,1654.31,0,3
14342.0,0,3,16,0,510.7800000000001,0,3
15440.0,23,3,62,0,383.67999999999995,0,3
16283.0,37,3,149,0,1330.1399999999996,0,3
12871.0,53,3,11,0,380.64000000000004,0,3
14038.0,47,3,92,0,1560.379999999999,0,3
17190.0,27,3,19,0,444.74,0,3
17898.0,54,3,28,0,152.06,0,3
15730.0,34,3,70,0,1120.8800000000003,0,3
16266.0,42,3,61,0,861.8899999999998,0,3
16818.0,40,3,182,0,3221.8100000000004,0,3
13192.0,64,3,63,0,911.9400000000002,0,3
16987.0,11,3,107,0,1393.1200000000001,0,3
17047.0,54,3,65,0,1100.9,0,3
15116.0,26,3,36,0,1202.7500000000002,0,3
15630.0,14,3,60,0,1186.35,0,3
16008.0,44,3,17,0,330.71000000000004,0,3
13529.0,47,3,15,0,307.76,0,3
15791.0,12,3,75,0,1612.6900000000003,0,3
17166.0,7,3,12,0,206.33999999999997,0,3
18287.0,11,3,70,0,1837.2799999999997,0,3
18150.0,1,3,37,0,566.5800000000002,0,3
16690.0,41,3,12,0,225.57999999999996,0,3
13555.0,42,3,135,0,4098.880000000003,0,3
13972.0,39,3,15,0,190.25000000000009,0,3
14837.0,58,3,108,0,1649.5000000000011,0,3
13546.0,22,3,59,0,412.3799999999999,0,3
18160.0,26,3,39,0,638.0600000000002,0,3
15434.0,0,3,47,0,890.5800000000003,0,3
13213.0,25,3,90,0,1520.5800000000004,0,3
17521.0,34,3,31,0,497.7499999999998,0,3
14522.0,40,3,16,0,831.5,0,3
12987.0,42,3,28,0,558.7,0,3
16624.0,49,3,48,0,810.5699999999999,0,3
18232.0,50,3,37,0,592.97,0,3
17345.0,62,3,34,0,281.17999999999995,0,3
14451.0,29,3,105,0,643.9000000000001,0,3
14819.0,33,3,13,0,272.06999999999994,0,3
16969.0,8,3,42,0,650.4100000000002,0,3
13917.0,18,3,18,0,272.04,0,3
14389.0,34,3,45,0,1043.46,0,3
18135.0,0,3,17,0,552.3100000000001,0,3
16239.0,25,3,19,0,414.2,0,3
14500.0,57,3,7,0,356.85,0,3
16682.0,26,3,24,0,917.1399999999999,0,3
15462.0,63,3,11,0,234.60000000000002,0,3
16298.0,20,3,20,0,353.53999999999996,0,3
16825.0,7,3,28,0,775.1800000000001,0,3
13643.0,0,3,28,0,519.44,0,3
15969.0,18,3,16,0,531.0999999999999,0,3
13283.0,28,3,7,0,93.66,0,3
15743.0,6,3,63,0,563.1100000000001,0,3
17414.0,12,3,6,0,778.0,0,3
14561.0,44,3,69,0,1080.7600000000004,0,3
16872.0,46,3,7,0,680.02,0,3
17169.0,26,3,54,0,835.7800000000004,0,3
15252.0,5,3,44,0,740.7800000000001,0,3
17731.0,48,3,67,0,1240.11,0,3
17483.0,34,3,21,0,414.04,0,3
15267.0,11,3,9,0,1587.76,0,3
13617.0,9,3,44,0,544.18,0,3
17289.0,0,3,104,0,931.0200000000003,0,3
16018.0,8,3,28,0,408.90000000000003,0,3
13761.0,19,3,70,0,1070.65,0,3
13517.0,28,3,141,0,2128.42,0,3
16342.0,44,3,15,0,322.41,0,3
14177.0,55,3,41,0,549.46,0,3
16205.0,6,3,93,0,542.83,0,3
15036.0,41,3,119,0,429.56,0,3
16774.0,36,3,48,0,661.5200000000001,0,3
14997.0,15,3,26,0,546.2,0,3
17193.0,4,3,32,0,1699.3000000000004,0,3
13575.0,27,3,39,0,624.6199999999997,0,3
15014.0,11,3,33,0,257.66999999999996,0,3
16869.0,20,3,98,0,684.0999999999999,0,3
17562.0,20,3,53,0,956.6799999999997,0,3
14820.0,2,3,23,0,381.29,0,3
17299.0,58,3,51,0,565.5500000000001,0,3
15840.0,27,3,27,0,355.56,0,3
15329.0,8,3,57,0,1049.6999999999998,0,3
18252.0,19,3,94,0,518.2699999999995,0,3
12930.0,47,3,25,0,415.8,0,3
13849.0,20,3,101,0,1537.95,0,3
17370.0,41,3,33,0,446.18,0,3
16671.0,4,3,5,0,1539.6299999999999,0,3
17750.0,5,3,172,0,1607.2100000000003,0,3
17997.0,43,3,164,0,1962.4600000000023,0,3
14383.0,7,3,59,0,1247.6899999999998,0,3
13461.0,7,3,27,0,1445.0000000000002,0,3
17837.0,11,3,162,0,1541.230000000001,0,3
15584.0,16,3,93,0,576.8000000000001,0,3
16589.0,40,3,33,0,459.2399999999999,0,3
16009.0,1,3,81,0,913.1099999999999,0,3
18265.0,41,3,46,0,801.5100000000001,0,3
16861.0,28,3,6,0,173.76,0,3
17024.0,14,3,3,0,95.85,0,3
13109.0,28,3,47,0,786.5400000000001,0,3
17892.0,25,3,28,0,244.10000000000002,0,3
15505.0,21,3,97,0,3610.9600000000005,0,3
13486.0,47,3,69,0,1122.4099999999999,0,3
16012.0,4,3,94,0,1415.2899999999997,0,3
15901.0,46,3,65,0,229.2,0,3
14690.0,13,3,48,0,355.05,0,3
13058.0,27,3,6,0,137.7,0,3
13224.0,29,3,108,0,2155.9499999999994,0,3
16989.0,32,3,10,0,1027.65,0,3
17405.0,41,3,68,0,883.0100000000004,0,3
15051.0,18,3,108,0,1137.68,0,3
13669.0,19,3,9,0,218.55,0,3
16488.0,2,3,29,0,498.79999999999995,0,3
14716.0,12,3,51,0,307.50999999999993,0,3
14857.0,28,3,60,0,1173.1199999999997,0,3
15306.0,33,3,58,0,1174.3499999999997,0,3
15839.0,2,3,62,0,1048.4900000000002,0,3
13994.0,8,3,143,0,2158.0400000000013,0,3
13940.0,33,3,41,0,616.3000000000003,0,3
14029.0,32,3,15,0,467.65999999999997,0,3
13167.0,36,3,54,0,659.6700000000001,0,3
17779.0,56,3,65,0,481.2599999999999,0,3
13827.0,26,3,92,0,409.7999999999998,0,3
17229.0,65,3,47,0,318.76000000000005,0,3
14517.0,2,3,18,0,330.45,0,3
13079.0,44,3,4,0,172.39999999999998,0,3
13563.0,53,3,49,0,777.5300000000001,0,3
17724.0,40,3,40,0,1033.0000000000002,0,3
17703.0,4,3,55,0,798.7399999999999,0,3
14019.0,15,3,66,0,1421.6100000000004,0,3
15618.0,1,3,45,0,776.8510000000002,0,3
13930.0,26,3,17,0,337.3399999999999,0,3
13379.0,37,3,58,0,435.8199999999998,0,3
14305.0,40,3,105,0,1858.9599999999998,0,3
13925.0,61,3,41,0,678.2499999999999,0,3
18237.0,34,3,53,0,861.3499999999998,0,3
18081.0,5,3,17,0,343.45,0,3
13928.0,0,3,21,0,356.66999999999996,0,3
14947.0,41,3,14,0,290.82000000000005,0,3
14567.0,25,3,33,0,1530.3600000000006,0,3
13023.0,33,3,40,0,689.9000000000001,0,3
17788.0,42,3,5,0,1117.9,0,3
13805.0,21,3,13,0,924.5999999999999,0,3
13186.0,8,3,79,0,1575.8900000000003,0,3
17656.0,42,3,82,0,1674.69,0,3
16102.0,11,3,57,0,1842.1400000000003,0,3
15089.0,13,3,130,0,2182.930000000001,0,3
15205.0,53,3,37,0,653.2399999999999,0,3
13200.0,43,3,35,0,627.01,0,3
15198.0,61,3,10,0,193.64,0,3
12885.0,32,3,71,0,1175.2199999999996,0,3
13016.0,42,3,47,0,789.8899999999996,0,3
16053.0,1,3,84,0,1511.9499999999996,0,3
14116.0,0,3,64,0,1169.8200000000002,0,3
14495.0,19,3,6,0,123.79999999999998,0,3
15608.0,29,3,58,0,971.2800000000001,0,3
17653.0,5,3,44,0,1207.5600000000002,0,3
17633.0,0,3,70,0,1324.8399999999997,0,3
15469.0,19,3,24,0,538.55,0,3
16836.0,8,3,11,0,251.87,0,3
15706.0,32,3,55,0,1060.56,0,3
15315.0,33,3,37,0,570.5,0,3
15653.0,61,3,6,0,877.4399999999999,0,3
17637.0,0,3,35,0,547.06,0,3
16734.0,21,3,52,0,646.76,0,3
16706.0,6,3,123,0,531.35,0,3
17736.0,11,3,24,0,347.4399999999999,0,3
16828.0,62,3,8,0,128.5,0,3
15801.0,15,3,64,0,1063.9499999999998,0,3
16555.0,4,3,17,0,285.89,0,3
14387.0,1,3,139,0,1727.6000000000013,0,3
18147.0,14,3,7,0,179.33999999999997,0,3
16723.0,60,3,42,0,576.4,0,3
14050.0,0,3,54,0,746.3600000000001,0,3
14141.0,28,3,30,0,688.7800000000002,0,3
14660.0,55,3,30,0,285.73999999999995,0,3
13726.0,7,3,42,0,1079.6600000000003,0,3
17777.0,8,3,128,0,432.65000000000003,0,3
13276.0,32,3,30,0,590.93,0,3
12832.0,1,3,27,0,383.03000000000003,0,3
16674.0,23,3,93,0,304.24000000000007,0,3
13434.0,43,3,10,0,534.24,0,3
16761.0,65,3,13,0,316.61999999999995,0,3
14067.0,32,3,52,0,374.69999999999993,0,3
13808.0,15,3,63,0,1518.5,0,3
15215.0,15,3,35,0,734.94,0,3
12851.0,65,3,47,0,131.80999999999997,0,3
14965.0,65,3,81,0,596.0899999999999,0,3
16629.0,42,3,60,0,408.6299999999998,0,3
18261.0,12,3,21,0,324.23999999999995,0,3
15307.0,64,3,12,0,205.3,0,3
16820.0,64,3,26,0,497.61000000000007,0,3
17309.0,64,3,12,0,82.75,0,3
14360.0,0,3,117,0,2118.03,0,3
16400.0,63,3,29,0,303.93,0,3
14208.0,63,3,10,0,151.73999999999998,0,3
13130.0,63,3,2,0,64.0,0,3
